event_id,origintime,event_magnitude,event_azimuth_from_crater_deg,event_distance_from_crater_km,network,station,location,channel,latitude,longitude,hypocentral_distance_km,epicentral_distance_km,p_guide_s,s_guide_s,coda_start_s,frequency_min_hz,frequency_max_hz,frequency_band,window_index,window_start_s,window_end_s,noise_rms,coda_rms,snr,passes_snr
2026p123272,2026-02-15T14:39:26.775Z,3.7907759502079887,110.25449409665875,133.51789390490117,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,140.68650590175602,135.37210541555137,23.447750983626005,40.19614454335886,80.39228908671772,1.0,10.0,1-10Hz,1,85.39228908671772,95.39228908671772,2.0699818623378702e-07,2.0748383217618426e-07,1.0023461362209654,False
2026p123272,2026-02-15T14:39:26.775Z,3.7907759502079887,110.25449409665875,133.51789390490117,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,140.68650590175602,135.37210541555137,23.447750983626005,40.19614454335886,80.39228908671772,1.0,10.0,1-10Hz,2,90.39228908671772,100.39228908671772,2.0699818623378702e-07,1.449039512271295e-07,0.7000252217836956,False
2026p123272,2026-02-15T14:39:26.775Z,3.7907759502079887,110.25449409665875,133.51789390490117,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,137.85933882397777,132.4315343216208,22.97655647066296,39.388382521136506,78.77676504227301,1.0,10.0,1-10Hz,0,78.77676504227301,88.77676504227301,3.059327005139757e-07,4.3301730053768036e-07,1.4154005106685192,False
2026p123272,2026-02-15T14:39:26.775Z,3.7907759502079887,110.25449409665875,133.51789390490117,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,137.85933882397777,132.4315343216208,22.97655647066296,39.388382521136506,78.77676504227301,1.0,10.0,1-10Hz,1,83.77676504227301,93.77676504227301,3.059327005139757e-07,3.6105369488904766e-07,1.1801735946581293,False
2026p123272,2026-02-15T14:39:26.775Z,3.7907759502079887,110.25449409665875,133.51789390490117,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,137.85933882397777,132.4315343216208,22.97655647066296,39.388382521136506,78.77676504227301,1.0,10.0,1-10Hz,2,88.77676504227301,98.77676504227301,3.059327005139757e-07,3.128826055231336e-07,1.0227171041130347,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,160.2857954049805,158.58382008749453,26.714299234163416,45.79594154428014,91.59188308856028,1.0,10.0,1-10Hz,0,91.59188308856028,101.59188308856028,1.1888885917295431e-07,3.2990829164612024e-07,2.7749302494877512,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,160.2857954049805,158.58382008749453,26.714299234163416,45.79594154428014,91.59188308856028,1.0,10.0,1-10Hz,1,96.59188308856028,106.59188308856028,1.1888885917295431e-07,2.6121431100804905e-07,2.197130267925659,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,160.2857954049805,158.58382008749453,26.714299234163416,45.79594154428014,91.59188308856028,1.0,10.0,1-10Hz,2,101.59188308856028,111.59188308856028,1.1888885917295431e-07,1.9523820472784794e-07,1.6421909175175442,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,162.65178376885228,160.9748258210738,27.10863062814205,46.47193821967208,92.94387643934417,1.0,10.0,1-10Hz,0,92.94387643934417,102.94387643934417,1.00879192074483e-07,2.107158873966508e-07,2.0887943595054876,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,162.65178376885228,160.9748258210738,27.10863062814205,46.47193821967208,92.94387643934417,1.0,10.0,1-10Hz,1,97.94387643934417,107.94387643934417,1.00879192074483e-07,1.9477490629970964e-07,1.9307738523113844,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,162.65178376885228,160.9748258210738,27.10863062814205,46.47193821967208,92.94387643934417,1.0,10.0,1-10Hz,2,102.94387643934417,112.94387643934417,1.00879192074483e-07,1.9275989367563117e-07,1.9107993403962742,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,ETVZ,10,HHZ,-39.1357,175.7106,156.14422685525403,154.39660412444505,26.024037809209005,44.61263624435829,89.22527248871658,1.0,10.0,1-10Hz,0,89.22527248871658,99.22527248871658,1.0814346055533204e-07,3.839630331015225e-07,3.550497007676819,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,ETVZ,10,HHZ,-39.1357,175.7106,156.14422685525403,154.39660412444505,26.024037809209005,44.61263624435829,89.22527248871658,1.0,10.0,1-10Hz,1,94.22527248871658,104.22527248871658,1.0814346055533204e-07,2.78932906224558e-07,2.579285929932313,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,ETVZ,10,HHZ,-39.1357,175.7106,156.14422685525403,154.39660412444505,26.024037809209005,44.61263624435829,89.22527248871658,1.0,10.0,1-10Hz,2,99.22527248871658,109.22527248871658,1.0814346055533204e-07,2.1673563845570312e-07,2.0041492785854533,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,165.8595410107998,164.2153437692372,27.6432568351333,47.38844028879994,94.77688057759988,1.0,10.0,1-10Hz,0,94.77688057759988,104.77688057759988,2.0062904357245315e-07,2.3996709625007197e-07,1.1960735692956272,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,165.8595410107998,164.2153437692372,27.6432568351333,47.38844028879994,94.77688057759988,1.0,10.0,1-10Hz,1,99.77688057759988,109.77688057759988,2.0062904357245315e-07,2.1188866388636997e-07,1.0561215869518445,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,165.8595410107998,164.2153437692372,27.6432568351333,47.38844028879994,94.77688057759988,1.0,10.0,1-10Hz,2,104.77688057759988,114.77688057759988,2.0062904357245315e-07,1.6151616866742586e-07,0.8050487895043847,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,166.309454791157,164.66974991742552,27.718242465192834,47.516987083187715,95.03397416637543,1.0,10.0,1-10Hz,0,95.03397416637543,105.03397416637543,8.768345287054616e-08,1.5106699747908252e-07,1.722867799265551,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,166.309454791157,164.66974991742552,27.718242465192834,47.516987083187715,95.03397416637543,1.0,10.0,1-10Hz,1,100.03397416637543,110.03397416637543,8.768345287054616e-08,1.307810142377335e-07,1.491513050139752,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,166.309454791157,164.66974991742552,27.718242465192834,47.516987083187715,95.03397416637543,1.0,10.0,1-10Hz,2,105.03397416637543,115.03397416637543,8.768345287054616e-08,1.208423651770254e-07,1.3781661330722719,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NOVZ,10,EHZ,-39.126493,175.610657,164.59671928140546,162.93977962160548,27.43278654690091,47.02763408040156,94.05526816080312,1.0,10.0,1-10Hz,0,94.05526816080312,104.05526816080312,8.487011878476289e-08,2.3743250364440433e-07,2.7975983425515323,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NOVZ,10,EHZ,-39.126493,175.610657,164.59671928140546,162.93977962160548,27.43278654690091,47.02763408040156,94.05526816080312,1.0,10.0,1-10Hz,1,99.05526816080312,109.05526816080312,8.487011878476289e-08,1.5760757339009012e-07,1.857044336061258,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NOVZ,10,EHZ,-39.126493,175.610657,164.59671928140546,162.93977962160548,27.43278654690091,47.02763408040156,94.05526816080312,1.0,10.0,1-10Hz,2,104.05526816080312,114.05526816080312,8.487011878476289e-08,1.5552713424780414e-07,1.8325311249090253,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,161.7834383007949,160.09738502974582,26.963906383465815,46.223839514512825,92.44767902902565,1.0,10.0,1-10Hz,0,92.44767902902565,102.44767902902565,2.3271609103545377e-07,1.9398306929019966e-07,0.8335610504073256,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,161.7834383007949,160.09738502974582,26.963906383465815,46.223839514512825,92.44767902902565,1.0,10.0,1-10Hz,1,97.44767902902565,107.44767902902565,2.3271609103545377e-07,1.6229872706521638e-07,0.6974108508916581,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,161.7834383007949,160.09738502974582,26.963906383465815,46.223839514512825,92.44767902902565,1.0,10.0,1-10Hz,2,102.44767902902565,112.44767902902565,2.3271609103545377e-07,1.2990331225356838e-07,0.5582051145478286,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TMVZ,10,HHZ,-39.11561,175.704064,156.5428841146987,154.79976211830416,26.090480685783117,44.72653831848534,89.45307663697068,1.0,10.0,1-10Hz,0,89.45307663697068,99.45307663697068,1.6321259110426604e-07,2.6834791584367044e-07,1.6441618506763378,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TMVZ,10,HHZ,-39.11561,175.704064,156.5428841146987,154.79976211830416,26.090480685783117,44.72653831848534,89.45307663697068,1.0,10.0,1-10Hz,1,94.45307663697068,104.45307663697068,1.6321259110426604e-07,2.581397271497335e-07,1.5816165003153744,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TMVZ,10,HHZ,-39.11561,175.704064,156.5428841146987,154.79976211830416,26.090480685783117,44.72653831848534,89.45307663697068,1.0,10.0,1-10Hz,2,99.45307663697068,109.45307663697068,1.6321259110426604e-07,2.006967185395626e-07,1.2296644344758325,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,158.8329261583475,157.1152131938809,26.472154359724584,45.38083604524214,90.76167209048428,1.0,10.0,1-10Hz,0,90.76167209048428,100.76167209048428,2.2936639038462017e-07,2.0661011595093495e-07,0.9007863602181398,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,158.8329261583475,157.1152131938809,26.472154359724584,45.38083604524214,90.76167209048428,1.0,10.0,1-10Hz,1,95.76167209048428,105.76167209048428,2.2936639038462017e-07,1.836082871360173e-07,0.8005021434401441,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,NTVZ,10,HHZ,-39.0984817,175.6759733,158.8329261583475,157.1152131938809,26.472154359724584,45.38083604524214,90.76167209048428,1.0,10.0,1-10Hz,2,100.76167209048428,110.76167209048428,2.2936639038462017e-07,1.642758707046082e-07,0.71621596533449,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,COVZ,11,HHZ,-39.199923,175.542296,171.15382222463398,169.5609702939836,28.525637037438997,48.901092064181135,97.80218412836227,1.0,10.0,1-10Hz,0,97.80218412836227,107.80218412836227,9.361203353737904e-08,2.008974620964199e-07,2.146064501592117,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,COVZ,11,HHZ,-39.199923,175.542296,171.15382222463398,169.5609702939836,28.525637037438997,48.901092064181135,97.80218412836227,1.0,10.0,1-10Hz,1,102.80218412836227,112.80218412836227,9.361203353737904e-08,1.8733873102122907e-07,2.0012248846877703,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,COVZ,11,HHZ,-39.199923,175.542296,171.15382222463398,169.5609702939836,28.525637037438997,48.901092064181135,97.80218412836227,1.0,10.0,1-10Hz,2,107.80218412836227,117.80218412836227,9.361203353737904e-08,1.6956049656222907e-07,1.811310898342188,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,FWVZ,10,HHZ,-39.254945374,175.55295183,171.04076616448805,169.44685147582604,28.506794360748007,48.86879033271087,97.73758066542175,1.0,10.0,1-10Hz,0,97.73758066542175,107.73758066542175,7.45117570110536e-08,1.0255783038280398e-07,1.3763979604935344,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,FWVZ,10,HHZ,-39.254945374,175.55295183,171.04076616448805,169.44685147582604,28.506794360748007,48.86879033271087,97.73758066542175,1.0,10.0,1-10Hz,1,102.73758066542175,112.73758066542175,7.45117570110536e-08,8.350319579616746e-08,1.1206714100672732,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,FWVZ,10,HHZ,-39.254945374,175.55295183,171.04076616448805,169.44685147582604,28.506794360748007,48.86879033271087,97.73758066542175,1.0,10.0,1-10Hz,2,107.73758066542175,117.73758066542175,7.45117570110536e-08,7.65368813553094e-08,1.0271785879905553,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WHVZ,10,HHZ,-39.2825,175.5886,168.51483696772289,166.89680063798045,28.08580616128715,48.147096276492256,96.29419255298451,1.0,10.0,1-10Hz,0,96.29419255298451,106.29419255298451,1.246377933233143e-07,2.228873413482958e-07,1.788280548020608,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WHVZ,10,HHZ,-39.2825,175.5886,168.51483696772289,166.89680063798045,28.08580616128715,48.147096276492256,96.29419255298451,1.0,10.0,1-10Hz,1,101.29419255298451,111.29419255298451,1.246377933233143e-07,1.981334235895631e-07,1.589673712174917,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,WHVZ,10,HHZ,-39.2825,175.5886,168.51483696772289,166.89680063798045,28.08580616128715,48.147096276492256,96.29419255298451,1.0,10.0,1-10Hz,2,106.29419255298451,116.29419255298451,1.246377933233143e-07,1.4748403187647598e-07,1.1833010513424111,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TWVZ,10,HHZ,-39.071001379,175.437731105,179.1185832545256,177.59718086738872,29.853097209087597,51.1767380727216,102.3534761454432,1.0,10.0,1-10Hz,0,102.3534761454432,112.3534761454432,1.0181372965945083e-07,6.962415785130176e-08,0.6838385950910788,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TWVZ,10,HHZ,-39.071001379,175.437731105,179.1185832545256,177.59718086738872,29.853097209087597,51.1767380727216,102.3534761454432,1.0,10.0,1-10Hz,1,107.3534761454432,117.3534761454432,1.0181372965945083e-07,4.788558152709096e-08,0.47032538428029186,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TWVZ,10,HHZ,-39.071001379,175.437731105,179.1185832545256,177.59718086738872,29.853097209087597,51.1767380727216,102.3534761454432,1.0,10.0,1-10Hz,2,112.3534761454432,122.3534761454432,1.0181372965945083e-07,4.720290852178155e-08,0.4636202669292938,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,MAVZ,11,HHZ,-39.2679133,175.5616533,170.5242091652907,168.92542051563282,28.42070152754845,48.72120261865449,97.44240523730898,1.0,10.0,1-10Hz,0,97.44240523730898,107.44240523730898,2.1316257987996855e-07,1.6236505586575455e-07,0.7616958659309809,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,MAVZ,11,HHZ,-39.2679133,175.5616533,170.5242091652907,168.92542051563282,28.42070152754845,48.72120261865449,97.44240523730898,1.0,10.0,1-10Hz,1,102.44240523730898,112.44240523730898,2.1316257987996855e-07,1.6178717896275488e-07,0.7589848980710261,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,MAVZ,11,HHZ,-39.2679133,175.5616533,170.5242091652907,168.92542051563282,28.42070152754845,48.72120261865449,97.44240523730898,1.0,10.0,1-10Hz,2,107.44240523730898,117.44240523730898,2.1316257987996855e-07,1.256078086205129e-07,0.5892582492257432,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TRVZ,10,HHZ,-39.298816259,175.547821602,172.25763702417873,170.67508692861205,28.709606170696457,49.21646772119392,98.43293544238784,1.0,10.0,1-10Hz,0,98.43293544238784,108.43293544238784,1.592039785660826e-07,1.3603426514014022e-07,0.8544652361415386,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TRVZ,10,HHZ,-39.298816259,175.547821602,172.25763702417873,170.67508692861205,28.709606170696457,49.21646772119392,98.43293544238784,1.0,10.0,1-10Hz,1,103.43293544238784,113.43293544238784,1.592039785660826e-07,1.2513488047455625e-07,0.7860034755514297,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TRVZ,10,HHZ,-39.298816259,175.547821602,172.25763702417873,170.67508692861205,28.709606170696457,49.21646772119392,98.43293544238784,1.0,10.0,1-10Hz,2,108.43293544238784,118.43293544238784,1.592039785660826e-07,1.0511268874065034e-07,0.6602390825114965,False
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TUVZ,10,EHZ,-39.267675863,175.654153029,162.72031407018906,161.0440697325938,27.12005234503151,46.4915183057683,92.9830366115366,1.0,10.0,1-10Hz,0,92.9830366115366,102.9830366115366,1.4166335307637847e-07,5.048756535974326e-07,3.563911503105722,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TUVZ,10,EHZ,-39.267675863,175.654153029,162.72031407018906,161.0440697325938,27.12005234503151,46.4915183057683,92.9830366115366,1.0,10.0,1-10Hz,1,97.9830366115366,107.9830366115366,1.4166335307637847e-07,3.5544647834126037e-07,2.5090926525621606,True
2026p241703,2026-03-31T10:19:26.326Z,3.7197187944768575,84.86548607172769,161.3173449940044,NZ,TUVZ,10,EHZ,-39.267675863,175.654153029,162.72031407018906,161.0440697325938,27.12005234503151,46.4915183057683,92.9830366115366,1.0,10.0,1-10Hz,2,102.9830366115366,112.9830366115366,1.4166335307637847e-07,3.6476054207045445e-07,2.574840522614145,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,53.80702850792219,49.72750134501449,8.967838084653698,15.373436716549197,30.746873433098393,1.0,10.0,1-10Hz,0,30.746873433098393,40.74687343309839,2.136165313660904e-08,4.051533554905657e-06,189.66385836320157,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,53.80702850792219,49.72750134501449,8.967838084653698,15.373436716549197,30.746873433098393,1.0,10.0,1-10Hz,1,35.74687343309839,45.74687343309839,2.136165313660904e-08,3.443239423763791e-06,161.1878725744712,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,OTVZ,10,HHZ,-39.163113759,175.665073554,53.80702850792219,49.72750134501449,8.967838084653698,15.373436716549197,30.746873433098393,1.0,10.0,1-10Hz,2,40.74687343309839,50.74687343309839,2.136165313660904e-08,2.3448371535195264e-06,109.76852486669237,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,51.35920384153395,47.06799222828929,8.559867306922325,14.67405824043827,29.34811648087654,1.0,10.0,1-10Hz,0,29.34811648087654,39.34811648087654,2.1460305793988802e-08,3.412734139166393e-06,159.02541985782543,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,51.35920384153395,47.06799222828929,8.559867306922325,14.67405824043827,29.34811648087654,1.0,10.0,1-10Hz,1,34.34811648087654,44.34811648087654,2.1460305793988802e-08,2.128781920405045e-06,99.19625287918001,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,SNVZ,10,EHZ,-39.1862267,175.6403333,51.35920384153395,47.06799222828929,8.559867306922325,14.67405824043827,29.34811648087654,1.0,10.0,1-10Hz,2,39.34811648087654,49.34811648087654,2.1460305793988802e-08,1.684057880603129e-06,78.47315396012887,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,ETVZ,10,HHZ,-39.1357,175.7106,58.08245479860712,54.32494480989654,9.680409133101186,16.59498708531632,33.18997417063264,1.0,10.0,1-10Hz,0,33.18997417063264,43.18997417063264,2.6350421860435397e-08,3.74260559304326e-06,142.0320939401241,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,ETVZ,10,HHZ,-39.1357,175.7106,58.08245479860712,54.32494480989654,9.680409133101186,16.59498708531632,33.18997417063264,1.0,10.0,1-10Hz,1,38.18997417063264,48.18997417063264,2.6350421860435397e-08,2.5732245114117265e-06,97.65401575127603,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,ETVZ,10,HHZ,-39.1357,175.7106,58.08245479860712,54.32494480989654,9.680409133101186,16.59498708531632,33.18997417063264,1.0,10.0,1-10Hz,2,43.18997417063264,53.18997417063264,2.6350421860435397e-08,1.948798891706689e-06,73.95702816556306,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,48.59418441351123,44.03433696537741,8.099030735585204,13.884052689574636,27.768105379149272,1.0,10.0,1-10Hz,0,27.768105379149272,37.768105379149276,8.030192082003416e-08,7.275534699172073e-06,90.60224991974206,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,48.59418441351123,44.03433696537741,8.099030735585204,13.884052689574636,27.768105379149272,1.0,10.0,1-10Hz,1,32.768105379149276,42.768105379149276,8.030192082003416e-08,5.66390631732752e-06,70.53263806753746,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NGZ,10,HHZ,-39.175583868,175.601172722,48.59418441351123,44.03433696537741,8.099030735585204,13.884052689574636,27.768105379149272,1.0,10.0,1-10Hz,2,37.768105379149276,47.768105379149276,8.030192082003416e-08,4.427976446270483e-06,55.141600612444726,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,49.6637622512611,45.21191606331071,8.277293708543516,14.18964635750317,28.37929271500634,1.0,10.0,1-10Hz,0,28.37929271500634,38.37929271500634,3.9928884067465416e-08,4.87649562677256e-06,122.1295245450146,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,49.6637622512611,45.21191606331071,8.277293708543516,14.18964635750317,28.37929271500634,1.0,10.0,1-10Hz,1,33.37929271500634,43.37929271500634,3.9928884067465416e-08,4.4621042625071775e-06,111.75128899089266,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,WTVZ,10,HHZ,-39.115252619,175.589692806,49.6637622512611,45.21191606331071,8.277293708543516,14.18964635750317,28.37929271500634,1.0,10.0,1-10Hz,2,38.37929271500634,48.37929271500634,3.9928884067465416e-08,3.2640723430217623e-06,81.74714668976617,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NOVZ,10,EHZ,-39.126493,175.610657,50.78399516862339,46.4396623421492,8.463999194770565,14.509712905320969,29.019425810641938,1.0,10.0,1-10Hz,0,29.019425810641938,39.019425810641934,4.457776392881862e-08,6.628343652808165e-06,148.69170341052202,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NOVZ,10,EHZ,-39.126493,175.610657,50.78399516862339,46.4396623421492,8.463999194770565,14.509712905320969,29.019425810641938,1.0,10.0,1-10Hz,1,34.019425810641934,44.019425810641934,4.457776392881862e-08,5.202656873613772e-06,116.70968696234581,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,NOVZ,10,EHZ,-39.126493,175.610657,50.78399516862339,46.4396623421492,8.463999194770565,14.509712905320969,29.019425810641938,1.0,10.0,1-10Hz,2,39.019425810641934,49.019425810641934,4.457776392881862e-08,3.7388966920277617e-06,83.87358096287645,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,54.25854028819662,50.215707376994324,9.04309004803277,15.502440082341892,31.004880164683783,1.0,10.0,1-10Hz,0,31.004880164683783,41.00488016468378,5.477948280304118e-08,3.4034166386575346e-06,62.12940437744673,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,54.25854028819662,50.215707376994324,9.04309004803277,15.502440082341892,31.004880164683783,1.0,10.0,1-10Hz,1,36.00488016468378,46.00488016468378,5.477948280304118e-08,2.669584843119358e-06,48.73329769683681,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,KRVZ,10,HHZ,-39.094442315,175.641203517,54.25854028819662,50.215707376994324,9.04309004803277,15.502440082341892,31.004880164683783,1.0,10.0,1-10Hz,2,41.00488016468378,51.00488016468378,5.477948280304118e-08,2.0634624186080105e-06,37.668526846577926,True
2026p051624,2026-01-20T02:26:01.873Z,3.716577923824578,254.17292990684052,47.19689589698808,NZ,TMVZ,10,HHZ,-39.11561,175.704064,58.205543410997116,54.45652722066966,9.700923901832853,16.63015526028489,33.26031052056978,1.0,10.0,1-10Hz,0,33.26031052056978,43.26031052056978,3.612342351482119e-08,2.3397757461653467e-06,64.77170540619863,True
