event_id,origintime,event_magnitude,event_azimuth_from_crater_deg,station,frequency_band,frequency_min_hz,frequency_max_hz,window_index,reference,coda_rms,denominator_rms,site_ratio,snr
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,WHVZ,1-10Hz,1.0,10.0,0,OTVZ,3.8401389259419535e-06,6.037256082855763e-06,0.6360735528259186,85.54362888863716
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,TWVZ,1-10Hz,1.0,10.0,0,OTVZ,1.2228393226032119e-06,6.037256082855763e-06,0.20254885759703942,28.4336547524566
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,MAVZ,1-10Hz,1.0,10.0,0,OTVZ,3.0469419253880782e-06,6.037256082855763e-06,0.5046898596931478,12.180704584485344
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,TRVZ,1-10Hz,1.0,10.0,0,OTVZ,2.3305491318413375e-06,6.037256082855763e-06,0.38602787422907087,56.27331488352586
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,OTVZ,1-10Hz,1.0,10.0,1,OTVZ,3.6511529378729544e-06,3.6511529378729544e-06,1.0,26.697411377387223
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,SNVZ,1-10Hz,1.0,10.0,1,OTVZ,2.578895265889224e-06,3.6511529378729544e-06,0.706323539378114,17.166593465503126
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,ETVZ,1-10Hz,1.0,10.0,1,OTVZ,4.129348103016152e-06,3.6511529378729544e-06,1.1309710037569063,68.21189844683447
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,NGZ,1-10Hz,1.0,10.0,1,OTVZ,2.7846592902079734e-06,3.6511529378729544e-06,0.7626794433404993,54.65311443720835
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,WTVZ,1-10Hz,1.0,10.0,1,OTVZ,2.052352910540123e-06,3.6511529378729544e-06,0.5621109127616436,78.8922082034878
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,NOVZ,1-10Hz,1.0,10.0,1,OTVZ,2.4182983184084014e-06,3.6511529378729544e-06,0.66233826946105,79.31346348449169
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,KRVZ,1-10Hz,1.0,10.0,1,OTVZ,2.3314635365330576e-06,3.6511529378729544e-06,0.6385554306282482,58.464021958411124
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,TMVZ,1-10Hz,1.0,10.0,1,OTVZ,3.500215969889368e-06,3.6511529378729544e-06,0.9586604640912364,52.75020968734727
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,NTVZ,1-10Hz,1.0,10.0,1,OTVZ,2.5671012339338492e-06,3.6511529378729544e-06,0.7030933180874535,34.77192248780504
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,COVZ,1-10Hz,1.0,10.0,1,OTVZ,2.9623050528591016e-06,3.6511529378729544e-06,0.8113341465736701,122.55098323079936
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,FWVZ,1-10Hz,1.0,10.0,1,OTVZ,1.6865874445197448e-06,3.6511529378729544e-06,0.4619328396312801,16.684151775230916
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,WHVZ,1-10Hz,1.0,10.0,1,OTVZ,2.74384478899081e-06,3.6511529378729544e-06,0.7515009192108197,61.122382518980444
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,TWVZ,1-10Hz,1.0,10.0,1,OTVZ,9.480483646945067e-07,3.6511529378729544e-06,0.25965725917983856,22.04417161934981
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,MAVZ,1-10Hz,1.0,10.0,1,OTVZ,2.3483544641809875e-06,3.6511529378729544e-06,0.6431816207482846,9.387974135477725
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,TRVZ,1-10Hz,1.0,10.0,1,OTVZ,1.7748259945126855e-06,3.6511529378729544e-06,0.4861001510242523,42.854853685821695
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,OTVZ,1-10Hz,1.0,10.0,2,OTVZ,3.357309223554709e-06,3.357309223554709e-06,1.0,24.54881156376676
2025p806773,2025-10-26T12:08:40.296Z,4.4762516096843825,112.87093749788103,SNVZ,1-10Hz,1.0,10.0,2,OTVZ,2.2397497789489842e-06,3.357309223554709e-06,0.6671264485365289,14.90904823791292
