combination_name,combination_code,seismic_velocity_mps,seismic_velocity_kmps,best_x_m,best_y_m,best_z_m,best_rms_s,best_source_lag_s,stations_used
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S2I2S2I1S2I2,3000.0,3.0,1828328.0,5662064.0,1806.550293,1.5299445955111182,-0.0583717436273858,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S2I1S2I1S2I1S1I1,2500.0,2.5,1828232.0,5661872.0,1779.748779,1.5299639594482248,-0.38444264065471695,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I2S1I1S2I1S2I2,2500.0,2.5,1828232.0,5662064.0,1861.719849,1.5321789931812173,-0.4533492051663831,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S2I1S2I1S2I1S1I2,2500.0,2.5,1828328.0,5662352.0,1871.990356,1.5321980613860546,-0.13383564533341924,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I1S2I1S2I1S2I1,3300.0,3.3,1828328.0,5661776.0,1708.478394,1.5334502397841638,-0.7349226435420022,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I1S2I1S2I1S1I1,3000.0,3.0,1828328.0,5661968.0,1780.70813,1.5338299364025154,-0.4622672836640341,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I1S2I1S1I1S1I2,2500.0,2.5,1828040.0,5662352.0,2016.082642,1.5345320864064782,0.3679152186519724,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I1S1I1S2I1S2I1,2500.0,2.5,1828424.0,5661680.0,1639.828735,1.5345886965731632,-0.18783476048594833,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S2I2S2I1S2I1,3300.0,3.3,1828424.0,5661584.0,1603.305054,1.5359717897246243,-0.36132937891483047,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S2I2S1I2S1I1S1I2,3300.0,3.3,1828040.0,5662064.0,1956.737061,1.53726557556359,-0.022906787363304204,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S2I1S2I1S2I1,3300.0,3.3,1828136.0,5661680.0,1731.645752,1.5377335163366905,-0.9809330724594922,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I2S1I1S2I1S1I2,3000.0,3.0,1828328.0,5662256.0,1832.388062,1.537735175824065,-0.37395680486473726,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S2I1S2I2S1I2,2500.0,2.5,1827752.0,5662256.0,2200.287842,1.5388622473563371,-0.02357097693417156,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S2I1S1I1S2I1,2500.0,2.5,1828136.0,5661776.0,1782.875366,1.5393573274998027,-0.004285513637970162,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I2S1I2S2I1S2I2,3000.0,3.0,1828328.0,5661968.0,1780.70813,1.5404335562834008,-0.441057011978679,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S2I2S1I1S1I1S1I2,2500.0,2.5,1827944.0,5662160.0,2062.442139,1.5421378960309033,0.05893022155341896,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I2S2I1S2I1S1I2,3000.0,3.0,1828232.0,5662352.0,1933.467285,1.5422035496100148,-0.5848836982155152,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I2S1I1S2I1S1I1,3000.0,3.0,1828136.0,5661776.0,1782.875366,1.5424957910934372,-0.5537203352498435,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S1I2S2I1S1I1,3000.0,3.0,1828136.0,5661584.0,1680.270508,1.543511381723883,-0.48969370152484615,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S1I2S2I2S1I2,3000.0,3.0,1827944.0,5661968.0,1945.640259,1.543539631935398,0.2884454439400471,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I2S2I1S2I1S1I2,3300.0,3.3,1828232.0,5662352.0,1933.467285,1.5445911962937577,-1.0112515403903317,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S2I2S2I1S2I1,2500.0,2.5,1828040.0,5661488.0,1663.414795,1.5448859616348367,-0.5671272579593218,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S2I2S2I1S2I1,2500.0,2.5,1828232.0,5661488.0,1616.910156,1.5454433330492945,-0.34056954113308907,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I1S1I1S2I1S2I1,3000.0,3.0,1828232.0,5661584.0,1658.624878,1.5456510654965483,-0.5490377730395737,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S1I1S1I2S2I1S1I2,3300.0,3.3,1828520.0,5662064.0,1695.895142,1.5456642119435324,0.3705962850208907,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I2S2I2S2I1S1I2,3000.0,3.0,1828424.0,5662160.0,1740.991333,1.5473445410921112,-0.2239746944827452,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S1I1S2I2S1I2,2500.0,2.5,1827752.0,5662160.0,2131.72583,1.547377977238769,0.166750876568838,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S2I2S2I1S1I1,3000.0,3.0,1828040.0,5661680.0,1747.83252,1.5474524675170176,-0.6579537061916743,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I1S1I2S2I1S1I1,2500.0,2.5,1828328.0,5661584.0,1637.31189,1.5480567868311488,0.1446257221040657,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I2S2I2S2I1S2I2,2500.0,2.5,1828232.0,5661968.0,1833.125488,1.5505601041366608,-0.34054572785114223,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S1I1S2I1S2I2,3000.0,3.0,1828328.0,5662064.0,1806.550293,1.5506122660657355,-0.1493434872524702,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S2I2S1I1S1I2,2500.0,2.5,1828040.0,5662064.0,1956.737061,1.5515273524943578,0.5364742984920701,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I2S1I2S2I1S1I2,3300.0,3.3,1828424.0,5662064.0,1744.648804,1.552843835962002,-0.19031995978726055,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S1I1S1I1S1I2,2500.0,2.5,1827944.0,5662160.0,2062.442139,1.5570315020373608,0.3625168132241683,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S2I1S2I1S1I1,3300.0,3.3,1827944.0,5661872.0,1879.445679,1.5574128794331965,-1.0746632141246912,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S2I2S2I2S1I2,2500.0,2.5,1827848.0,5662064.0,2029.3927,1.5575105499595112,0.34944069679338374,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S2I2S1I2S1I1S1I2,3000.0,3.0,1828040.0,5662064.0,1956.737061,1.5583652840773545,0.09967199689364996,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I1S1I1S2I1S1I1,3000.0,3.0,1828232.0,5661776.0,1756.203979,1.559528028969049,-0.38213878193191314,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S1I1S2I1S1I1,3000.0,3.0,1828040.0,5661680.0,1747.83252,1.5595381430766175,-0.7489254498167586,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S2I2S2I2S1I1S1I2,2500.0,2.5,1827944.0,5662064.0,2013.466919,1.5608416520401023,0.18717516114874702,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S2I1S2I1S2I2,3300.0,3.3,1828232.0,5662256.0,1871.278687,1.5611741666880006,-0.4845590875607645,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S1I2S1I1S1I2,2500.0,2.5,1828136.0,5661968.0,1868.978394,1.5615562914497274,0.7369442491739953,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S2I2S2I1S2I2,3300.0,3.3,1828232.0,5661968.0,1833.125488,1.5632585505613938,-0.3354449506802245,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S1I2S2I1S2I2,3300.0,3.3,1828328.0,5661872.0,1752.691528,1.5633829165302493,-0.15202323466496653,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I1S2I2S2I1S1I1,3000.0,3.0,1828424.0,5661680.0,1639.828735,1.563817229824615,-0.05841893789805166,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I2S2I1S2I1S1I2,3000.0,3.0,1828232.0,5662352.0,1933.467285,1.5647950705062033,-0.8884702898862645,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I1S2I1S2I1S2I2,3300.0,3.3,1828328.0,5662256.0,1832.388062,1.565570379981526,-0.2745088644059628,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I2S2I1S2I1S1I1,3300.0,3.3,1828040.0,5661872.0,1862.954834,1.5658753665184884,-0.8617233387238793,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I2S1I2S2I1S1I1,2500.0,2.5,1828232.0,5661584.0,1658.624878,1.5662289385002552,-0.019545103631527637,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S2I1S1I1S1I2,3300.0,3.3,1827752.0,5662256.0,2200.287842,1.5663467893429714,-0.4989085420136208,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I1S2I1S2I1S2I1,3000.0,3.0,1828328.0,5661776.0,1708.478394,1.5674426681155536,-0.6141221511435907,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S1I1S2I1S2I2,3300.0,3.3,1828232.0,5662064.0,1861.719849,1.567752950108809,-0.44906454473656227,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S1I1S2I1S2I1,2500.0,2.5,1828040.0,5661488.0,1663.414795,1.5681978270672845,-0.6580990015844062,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S1I2S2I1S2I1,2500.0,2.5,1828520.0,5661392.0,1523.879517,1.5690500434152397,0.1510319560187682,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I1S1I2S2I1S1I1,2500.0,2.5,1828424.0,5661584.0,1603.305054,1.5704940624722965,0.3427496908078808,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I1S2I2S2I1S2I2,2500.0,2.5,1828520.0,5661968.0,1675.416504,1.571170092174726,0.45601783261854506,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S2I2S2I1S2I1,3000.0,3.0,1828424.0,5661584.0,1603.305054,1.5737199820209036,-0.2408050142164216,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S2I1S1I1S1I2,2500.0,2.5,1827944.0,5662256.0,2088.119141,1.5737655677613143,0.19372168812280055,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I2S1I2S2I1S1I2,3000.0,3.0,1828424.0,5662064.0,1744.648804,1.5740443902863455,-0.06926679346459022,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S1I1S1I1S1I2,3300.0,3.3,1827848.0,5662160.0,2101.272461,1.5744085263242684,-0.2606908983815785,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S2I1S2I1S2I1,3000.0,3.0,1828136.0,5661680.0,1731.645752,1.5753794203243574,-0.8596844914543917,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S1I1S1I2S2I1S1I2,3000.0,3.0,1828520.0,5662064.0,1695.895142,1.5770955042944796,0.4914114611697332,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I1S2I2S2I1S2I1,2500.0,2.5,1828328.0,5661488.0,1598.106201,1.5781365180843727,-0.17794058972388632,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S1I2S2I1S2I2,2500.0,2.5,1828424.0,5661872.0,1701.829712,1.57909288248418,0.40439814748524155,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I2S1I1S2I1S1I2,3300.0,3.3,1828328.0,5662256.0,1832.388062,1.5793000284451457,-0.7994765007249193,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I2S1I1S2I2S2I1S1I2,3300.0,3.3,1828520.0,5662160.0,1702.077515,1.5824785129140986,0.21375888015156974,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I2S1I1S1I2S2I1S2I2,3300.0,3.3,1828424.0,5661968.0,1733.215942,1.584002529292043,0.30605322311919086,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S1I1S2I1S2I1,2500.0,2.5,1828136.0,5661584.0,1680.270508,1.5848485400785686,-0.4505291211875422,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I1S1I1S2I1S1I1,3300.0,3.3,1828328.0,5661776.0,1708.478394,1.5868086520369804,-0.2948784364336241,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I2S1I2S2I1S2I2,2500.0,2.5,1828328.0,5661872.0,1752.691528,1.5884645482893052,-0.1588163662086881,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S2I2S1I1S1I2,3300.0,3.3,1827944.0,5662064.0,2013.466919,1.5922702416047398,-0.08514267644943167,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S1I2S2I1S2I2,3000.0,3.0,1828328.0,5661872.0,1752.691528,1.5924946479139455,-0.031063762401052842,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S2I2S2I1S2I2,3000.0,3.0,1828232.0,5661968.0,1833.125488,1.5933884216804248,-0.2139566176748092,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I2S2I1S2I1S2I2,3300.0,3.3,1828136.0,5662160.0,1946.274292,1.5934107877124895,-0.6516952020767809,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I2S2I1S1I1S1I2,3000.0,3.0,1827752.0,5662256.0,2200.287842,1.593634986202569,-0.3736974201488934,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S2I1S2I1S1I1,3000.0,3.0,1827944.0,5661776.0,1826.723999,1.594448200446881,-0.9313579015211703,5
